1194728105, 2, , <UNAVAIL>, NAVOS, , , , , , , HIGHLINE WEST SEATTLE MENTAL HEALTH, 4, , , , , , , , PO BOX 46420, , SEATTLE, WA, 981460420, US, 2069337214, 2069337005, 2600 SW HOLDEN ST, , SEATTLE, WA, 981263505, US, 2069337214, 2069337005, 05/23/2005, 09/12/2017, , , , , JOHNSON, DAVID, MARVIN, CEO, 2069337225, 101YM0800X, 048, WA, Y, 251B00000X, , WA, N, 261QR0405X, , WA, N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , ED.D., 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , , , , , , 
1477548253, 2, , <UNAVAIL>, CITY OF KENNEWICK, , , , , , , CITY OF KENNEWICK AMBULANCE, 3, , , , , , , , PO BOX 6108, 210 W 6TH AVE, KENNEWICK, WA, 993365649, US, 5095854379, 5095854254, 210 W 6TH AVE, , KENNEWICK, WA, 993365649, US, 5095854379, 5055854254, 09/16/2005, 11/07/2012, , , , , BROWN, LYNNE, C, ACCOUNTING SUPERVISOR, 5095854263, 341600000X, 03M02, WA, Y, 3416L0300X, 03M02, WA, N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 8906318, 01, WA, CRIME VICTIMS, 16689, 01, WA, LABOR & INDUSTRIES, 16689, 01, WA, L&I, 103705, 05, OR, , 6153602, 05, WA, , 9153602, 05, WA, , 590004614, 01, WA, RAILROAD MEDICARE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MS., , , , , , , , , , , , , , , , , , 
1477548337, 2, , <UNAVAIL>, LUDU SHARMA PLLC, , , , , , , , , , , , , , , , 23866 SE KENT KANGLEY RD, , MAPLE VALLEY, WA, 980386848, US, 4254138505, 4254138144, 23866 SE KENT KANGLEY RD, , MAPLE VALLEY, WA, 980386848, US, 4254138505, 4254138144, 09/16/2005, 07/08/2007, , , , , SHARMA, RHENN, , OWNER, 4254138505, 122300000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , DR., , DMD, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1316932114, 2, , <UNAVAIL>, RICHMOND BEACH REHAB LLC, , , , , , , , , , , , , , , , 19235 15TH AVE NW, , SHORELINE, WA, 981772725, US, 2065462666, 2065421164, 19235 15TH AVE NW, , SHORELINE, WA, 981772725, US, 2065462666, 2065421164, 09/18/2005, 06/19/2017, , , , , ODERMOTT, RONALD, A, CFO, 5035703405, 314000000X, , WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4113460, 05, WA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , , , , , , , , , , , , , , , , , 
1346235173, 2, , <UNAVAIL>, DAVID P POMEROY MD PS, , , , , , , BRAIN HEALTH NW, 3, , , , , , , , 2000 116TH AVE NE, STE 6, BELLEVUE, WA, 980043047, US, 4254548684, 2063395465, 2000 116TH AVE NE, STE 6, BELLEVUE, WA, 980043047, US, 4254548684, , 09/19/2005, 07/08/2007, , , , , POMEROY, DAVID, P, PRESIDENT, 4254548684, 207Q00000X, 15957, WA, Y, 207Q00000X, MD00015957, WA, N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , MD, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , , , , , 
1326033986, 2, , <UNAVAIL>, OPPORTUNITIES INDUSTRIALIZATION CENTER OF WASHINGTON, , , , , , , LEON SULLIVAN HEALTH CARE CENTER, 3, , , , , , , , 2611 S DEARBORN ST, , SEATTLE, WA, 981443013, US, 2063256700, 2063254088, 2611 S DEARBORN ST, , SEATTLE, WA, 981443013, US, 2063256700, 2063254088, 09/20/2005, 10/18/2012, , , , , DUNNING, SHARON, R, FINANCIAL MANAGER, 2063256700, 314000000X, 600514067, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4113403, 05, WA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , , , , , , , , , , , , , , , , 
1013903558, 2, , <UNAVAIL>, ISLAND EMERGENCY CARE INC., , , , , , , IEC AMBULANCE, 5, , , , , , , , PO BOX 204, , VASHON, WA, 980700204, US, 2064639671, 2064636671, 12412 SW COVE RD, , VASHON, WA, 980703704, US, 2064639671, 2064636671, 09/20/2005, 07/08/2007, , , , , LAMB, JOLENE, M., PRESIDENCE, 2064639671, 3416L0300X, 17X22, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 51934, 01, WA, LABOR & INDUSTRIES, 9038134, 05, WA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , MS., , , , , , , , , , , , , , , , , , 
1518953058, 2, , <UNAVAIL>, EYECARE CENTER LLC, , , , , , , , , , , , , , , , 12310 NE 8TH ST, STE 101, BELLEVUE, WA, 980053185, US, 4254550001, 4254627387, 12310 NE 8TH ST, STE 101, BELLEVUE, WA, 980053185, US, 4254550001, 4254627387, 09/20/2005, 10/15/2008, , , , , BEAULAURIER, BRUCE, A, GEN PTR, 4254550001, 152W00000X, 1464, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2080901, 05, WA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , OD, 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , , , , , , 
1487640058, 2, , <UNAVAIL>, ROCKWOOD CLINIC PS, , , , , , , ROCKWOOD CLINIC AMBULATORY SURGERY CENTER, 3, , , , , , , , PO BOX 3649, , SPOKANE, WA, 992203649, US, 5098382531, , 105 W 8TH AVE, SUITE 7010, SPOKANE, WA, 992042302, US, 5098382531, 5094555315, 09/20/2005, 12/01/2009, , , , , BRUESCH, J, CARL, CFO, 5098382531, 261QA1903X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 7058753, 05, WA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , , , , , , , , , , , , , , , , 
1942296371, 2, , <UNAVAIL>, JORGE O ZAPATA MD INC PS, , , , , , , , , , , , , , , , 9750 LEVIN RD NW, , SILVERDALE, WA, 983838399, US, 3603077202, 3606986600, 9750 LEVIN RD NW, , SILVERDALE, WA, 983838399, US, 3603077202, 3606986600, 09/21/2005, 04/12/2011, , , , , ZAPATA, JORGE, O, OWNER, 3603077202, 174400000X, MD00016403, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 7083694, 05, WA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , DR., , M.D., 193400000X MULTIPLE SINGLE SPECIALTY GROUP, , , , , , , , , , , , , , , 
1457347858, 2, , <UNAVAIL>, NANCY J. BOHANNON MD PS, , , , , , , , , , , , , , , , 9750 LEVIN RD NW, , SILVERDALE, WA, 983838399, US, 3603077202, 3606986600, 9750 LEVIN RD NW, , SILVERDALE, WA, 983838399, US, 3603077202, 3606986600, 09/21/2005, 12/20/2007, , , , , BOHANNON, NANCY, J, OWNER, 3603077202, 174400000X, MD00031490, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 7112485, 05, WA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , DR., , MD., 193400000X MULTIPLE SINGLE SPECIALTY GROUP, , , , , , , , , , , , , , , 
1801882204, 2, , <UNAVAIL>, ANITA ALVESTAD - MCINTYRE MD PS, , , , , , , , , , , , , , , , 9750 LEVIN RD NW, , SILVERDALE, WA, 983838399, US, 3603077202, 3606986600, 9750 LEVIN RD NW, , SILVERDALE, WA, 983838399, US, 3603077202, 3606986600, 09/21/2005, 12/12/2007, , , , , ALVESTAD-MCINTYRE, ANITA, , OWNER, 3603077202, 174400000X, MD00033657, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1104223, 05, WA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , DR., , MD., 193400000X MULTIPLE SINGLE SPECIALTY GROUP, , , , , , , , , , , , , , , 
1083600480, 2, , <UNAVAIL>, LOIS BRESAW MD INC PS, , , , , , , OLYMPIC GYNECOLOGY AND WOMEN'S CARE, 3, , , , , , , , 20700 BOND RD NE BLDG B, , POULSBO, WA, 983709099, US, 3606972199, 3607795760, 20700 BOND RD NE BLDG B, , POULSBO, WA, 983709099, US, 3606972199, 3607795760, 09/21/2005, 05/21/2008, , , , , BRESAW, LOIS, , OWNER, 3606972199, 174400000X, MD00024914, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 7076888, 05, WA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , DR., , MD, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1346236742, 2, , <UNAVAIL>, JENNIFER C QUIMBY MD INC PS, , , , , , , , , , , , , , , , 9750 LEVIN RD NW, , SILVERDALE, WA, 983838399, US, 3603077202, 3606986600, 9750 LEVIN RD NW, , SILVERDALE, WA, 983838399, US, 3603077202, 3606986600, 09/21/2005, 04/12/2011, , , , , QUIMBY, JENNIFER, C, OWNER, 3603077202, 174400000X, MD00040782, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1119775, 05, WA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , DR., , MD., 193400000X MULTIPLE SINGLE SPECIALTY GROUP, , , , , , , , , , , , , , , 
1578559894, 2, , <UNAVAIL>, CARE CENTER HAZEL DELL INC, , , , , , , DISCOVERY NURSING & REHAB OF VANCOUVER, 3, , , , , , , , 7700 NE PARKWAY DR, SUITE 300, VANCOUVER, WA, 986626648, US, 3607357155, 3607359416, 5220 NE HAZEL DELL AVE, , VANCOUVER, WA, 986631242, US, 3606931474, 3606947470, 09/22/2005, 01/28/2011, , , , , VISLOCKY, GREGORY, J, EXEC VP OF FINANCE, 3607357155, 314000000X, 1353, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4113536, 05, WA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , , , , , , , , , , , , , , , , 
1841286101, 2, , <UNAVAIL>, GOOD SAMARITAN SURGERY CENTER LLC, , , , , , , , , , , , , , , , 1322 3RD ST SE, 100, PUYALLUP, WA, 983723771, US, 2536975700, 2538402352, 1322 3RD ST SE, 100, PUYALLUP, WA, 983723771, US, 2536975700, 2538402352, 09/22/2005, 07/09/2007, , , , , KASMAN, GLENN, , ADMINISTRATOR, 2536972074, 261QA1903X, , WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 7030638, 05, WA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , MR., , , , , , , , , , , , , , , , , , 
1487640678, 2, , <UNAVAIL>, CARE CENTER (SULLIVAN PARK) INC, , , , , , , SULLIVAN PARK CARE CENTER, 3, , , , , , , , 7700 NE PARKWAY DR, SUITE 300, VANCOUVER, WA, 986626648, US, 3607357155, 3607359416, 14820 E 4TH AVE, , SPOKANE VALLEY, WA, 992162165, US, 5099221644, 5099228817, 09/22/2005, 07/08/2007, , , , , VISLOCKY, GREGORY, J, ASSISTANT TO PRESIDENT/CEO, 3607357155, 314000000X, 1345, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4110698, 05, WA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1649266909, 2, , <UNAVAIL>, CATHOLIC CHARITIES, , , , , , , CATHOLIC FAMILY & CHILD SERVICE - YAKIMA, 3, , , , , , , , 5301 TIETON DR, SUITE C, YAKIMA, WA, 989083479, US, 5099657100, 5099669750, 5301 TIETON DR, SUITE C, YAKIMA, WA, 989083479, US, 5099657100, 5099669750, 09/22/2005, 10/25/2010, , , , , YOUNG, JOHN, L, EXECUTIVE DIRECTOR, 5099657100, 251V00000X, 018, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1980028, 05, WA, , 7116957, 01, WA, MAA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , MSW, , , , , , , , , , , , , , , , 
1639165905, 2, , <UNAVAIL>, PUBLIC HOSPITAL DISTRICT 3 OF PACIFIC COUNTY, , , , , , , OCEAN BEACH MEDICAL CLINIC, 3, , , , , , , , PO BOX N, , IIWACO, WA, 986240319, US, 3606423747, 3606423361, 176 1ST AVENUE NORTH, , IIWACO, WA, 986240319, US, 3606423747, 3606423361, 09/22/2005, 09/28/2011, , , , , DEVIN, JOSEPH, M, CEO, 3606426300, 261QR1300X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , , , , , , , , , , , , , , , , , 
1700872066, 2, , <UNAVAIL>, RITZVILLE MEDICAL INVESTORS LLC, , , , , , , LIFECARE CENTER OF RITZVILLE, 3, , , , , , , , 3001 KEITH ST NW, , CLEVELAND, TN, 373123713, US, 4234735751, 4233398342, 506 S JACKSON ST, , RITZVILLE, WA, 991692106, US, 5096591600, 5096591317, 09/22/2005, 02/12/2008, , , , , CROSS, CINDY, , ASSISTANT SECRETARY, 4234735867, 314000000X, 1384, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4113841, 05, WA, , 4172409, 05, WA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MS., , , , , , , , , , , , , , , , , , 
1801882014, 2, , <UNAVAIL>, CARE CENTER TOPPENISH INC., , , , , , , TOPPENISH NURSING & REHAB, 3, , , , , , , , 7700 NE PARKWAY DR, SUITE 300, VANCOUVER, WA, 986626648, US, 3607357155, 3607359416, 802 W 3RD AVE, , TOPPENISH, WA, 989481668, US, 5098653955, 5098653799, 09/22/2005, 12/02/2010, , , , , VISLOCKY, GREGORY, J, EXEC VP OF FINANCE, 3607357155, 314000000X, 1354, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4113544, 05, WA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , , , , , , , , , , , , , , , , 
1992791230, 2, , <UNAVAIL>, INTERNATIONAL REHABILITATIVE SCIENCES INC., , , , , , , RS MEDICAL, 3, , , , , , , , 14001 SE 1ST STREET, , VANCOUVER, WA, 986843503, US, 8006830353, 8009291930, 14001 SE 1ST STREET, , VANCOUVER, WA, 986843503, US, 8006830353, 8009291930, 09/22/2005, 12/19/2013, , , , , KUZIS, KARL, , VP - MCA, 8006830353, 332B00000X, 601224105, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , PHD,  MD, , , , , , , , , , , , , , , , 
1295721587, 2, , <UNAVAIL>, CARE CENTER (ROYAL VISTA) INC., , , , , , , ROYAL VISTA NURSING & REHAB, 3, , , , , , , , 7700 NE PARKWAY DR, SUITE 300, VANCOUVER, WA, 986626648, US, 3607357155, 3607359416, 1506 RADIO RD, , ELLENSBURG, WA, 989269589, US, 5099251404, 5099628276, 09/22/2005, 07/08/2007, , , , , VISLOCKY, GREGORY, J, EXEC. VP OF FINANCE, 3607357155, 314000000X, 1344, WA, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4113445, 05, WA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
1801882915, 2, , <UNAVAIL>, SOUTHWEST WASHINGTON DIAGNOSTICS LP, , , , , , , WASHINGTON DIAGNOSTICS, 3, , , , , , , , 910 S SCHEUBER RD, , CENTRALIA, WA, 985319027, US, 3607360200, 3607360380, 910 S SCHEUBER RD, , CENTRALIA, WA, 985319027, US, 3607360200, 3607360380, 09/23/2005, 02/27/2012, , , , , THEIS, LAURA, A, CLINIC SUPERVISOR, 3607360200, 2085R0202X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 41265, 01, WA, L & I, 7050479, 05, WA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MS., , , 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
