1134122021, 2, , <UNAVAIL>, NEVADA CARDIOLOGY PROFESSIONAL ASSN, , , , , , , NEVADA CARDIOLOGY ASSOCIATES, 3, , , , , , , , 3121 S MARYLAND PKWY, STE 512, LAS VEGAS, NV, 891092310, US, 7027967150, 7027969071, 3121 S MARYLAND PKWY, STE 512, LAS VEGAS, NV, 891092310, US, 7027967150, 7027969071, 05/24/2005, 08/27/2014, , , , , SALYER, PETRA, , PRACTICE MANAGER, 7022331000, 207RC0000X, 175317600, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1346203825, 2, , <UNAVAIL>, GREATER LAS VEGAS DIALYSIS LLC, , , , , , , SOUTH LAS VEGAS DIALYSIS CENTER, 3, , , , , , , , 5200 VIRGINIA WAY, L&C DEPT, BRENTWOOD, TN, 370277569, US, 6153415895, 8668905560, 2250 S RANCHO DR, STE 115, LAS VEGAS, NV, 891024451, US, 7027951771, 7027951794, 04/07/2006, 02/21/2014, , , , , HILGER, JAMES, K, CHIEF ACCOUNTING OFFICER, 2537334500, 261QE0700X, 2948ESR, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 004502105, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , , , , , , , , , , , , , , , , 
1245293562, 2, , <UNAVAIL>, WASHOE BARTON MEDICAL CLINIC A NEVADA NONPROFIT CORPORATION, , , , , , , SWING BED UNIT, 5, , , , , , , , PO BOX 9578, , SOUTH LAKE TAHOE, CA, 961589578, US, 5305423000, 5305412512, 1107 US HIGHWAY 395 N, , GARDNERVILLE, NV, 894105304, US, 7757821500, 7757821533, 04/08/2006, 08/27/2015, , , , , DAVILA, SUSAN, , CEO, 7757821500, 275N00000X, =========, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MS., , , , , , , , , , , , , , , , , , 
1467415513, 2, , <UNAVAIL>, LAS VEGAS SURGICARE LTD, , , , , , , , , , , , , , , , 870 S RANCHO DR, , LAS VEGAS, NV, 891063810, US, 7028702090, 7028705468, 870 S RANCHO DR, , LAS VEGAS, NV, 891063810, US, 7028702090, 7028705468, 04/10/2006, 02/15/2018, , , , , SWINNEY, WILLIAM, GREGORY, VP, 9727892877, 261QA1903X, 462ASC9, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 004602851, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , , , , , , , , , , , , , , , , 
1023071180, 2, , <UNAVAIL>, SAHARA OUTPATIENT SURGERY CENTER LTD, , , , , , , , , , , , , , , , 2401 PASEO DEL PRADO, , LAS VEGAS, NV, 891024363, US, 7023627874, 7023623567, 2401 PASEO DEL PRADO, , LAS VEGAS, NV, 891024363, US, 7023627874, 7023623567, 04/10/2006, 02/15/2018, , , , , SWINNEY, WILLIAM, GREGORY, VP, 9727892877, 261QA1903X, 466ASC10, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 004602860, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , , , , , , , , , , , , , , , , 
1295798221, 2, , <UNAVAIL>, MARIA STELLA GAERLAN MD PC, , , , , , , , , , , , , , , , PO BOX 28077, , LAS VEGAS, NV, 891262077, US, 7028702213, 7028702214, 2810 W CHARLESTON BLVD STE 48, , LAS VEGAS, NV, 891021905, US, 7028702213, , 04/10/2006, 04/11/2014, , , , , GAERLAN, MARIA, STELLA, OWNER, 7028702213, 208100000X, 8282, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 002019873, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , DR., , MD, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1699738872, 2, , <UNAVAIL>, NORTHERN NEVADA AMBULATORY SURGICAL CENTER LLC, , , , , , , SURGICAL ARTS SURGERY CENTER, 3, , , , , , , , 5411 KIETZKE LANE, , RENO, NV, 89511, US, 7759540600, 7759540612, 5411 KIETZKE LANE, , RENO, NV, 89511, US, 7759540600, 7759540612, 04/10/2006, 06/02/2010, , , , , INGRAM, STACEY, , ADMINISTRATOR, 7759540600, 261QA1903X, 2048ASC-12, NV, N, 261QA1903X, 2048ASC-19, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 004616009, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MRS., , , , , , , , , , , , , , , , , , 
1366405227, 2, , <UNAVAIL>, ADDUS HEALTHCARE INC, , , , , , , DESERT PCA, 3, , , , , , , , 2300 WARRENVILLE RD, SUITE 100, DOWNERS GROVE, IL, 605151765, US, 6302963400, 6304872713, 6128 W SAHARA AVE, ROOM A, LAS VEGAS, NV, 891463051, US, 7023593105, 7025982041, 04/10/2006, 11/29/2016, , , , , KUMARICH, DIANE, , NATIONAL CONTRACTS, 6302963400, 253Z00000X, 5427PCS8, NV, Y, 311ZA0620X, , , N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 100505778, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MS., , RN,  MS,  MBA, , , , , , , , , , , , , , , , 
1265495964, 2, , <UNAVAIL>, WEISS DENTAL & ORTHODONTICS PROFESSIONAL CORPORATION, , , , , , , COURTESY DENTAL & ORTHODONTICS, 3, , , , , , , , 926 GREAT POND DR, SUITE 2003, ALTAMONTE SPRINGS, FL, 327147244, US, 4077725124, 4077883572, 2811 N GREEN VALLEY PKWY, , HENDERSON, NV, 890140401, US, 7024342219, 7024566160, 04/11/2006, 01/12/2011, , , , , GARDINER, TERRI, , CREDENTIALING COORDINATOR, 4077725124, 122300000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , , , , , , 
1720042369, 2, , <UNAVAIL>, BRADLEY G. MAURER, , , , , , , FREEDOM MEDICAL SUPPLY & EQUIPMENT, 3, , , , , , , , 2470 E. PEBBLE RD, #115, HENDERSON, NV, 890747092, US, 7023869997, 7022289996, 2470 E. PEBBLE RD, #115, HENDERSON, NV, 890747092, US, 7023869997, 7022289996, 04/12/2006, 06/18/2010, , , , , MAURER, BRADLEY, GENE, OWNER, 7023869997, 332B00000X, 635527296, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 100504117, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , , , , , , , , , , , , , , , , , 
1083678486, 2, , <UNAVAIL>, CONSULTING INTERVENTIONAL CARDIOLOGY LLC, , , , , , , , , , , , , , , , PO BOX 4398, , MODESTO, CA, 953524398, US, 2095754575, 2095754598, 112 S WATER ST, #108, HENDERSON, NV, 890152312, US, 7023866855, 2095754598, 04/13/2006, 01/25/2011, , , , , ADAN, JOHN, , MANAGING GENERAL PARTNER, 7023866855, 207RI0011X, 5498, NV, Y, 207RI0011X, F6379, TX, N, 207RI0011X, 17530, AZ, N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 002002858, 05, NV, , AA9643619, 01, , DEA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , MD, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , , , , 
1689638538, 2, , <UNAVAIL>, ADVANCE ORAL AND MAXILLOFACIAL, , , , , , , , , , , , , , , , 1570 S RAINBOW BLVD, , LAS VEGAS, NV, 891462956, US, 7022580085, , 1570 S RAINBOW BLVD, , LAS VEGAS, NV, 891462956, US, 7022580085, , 04/16/2006, 03/20/2008, , , , , SAXE, STEVEN, A., PRESIDENT, 7022580085, 261QD0000X, S220, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , DR., , DMD, , , , , , , , , , , , , , , , 
1518921402, 2, , <UNAVAIL>, PAHRANAGAT VALLEY VOLUNTEER FIRE, , , , , , , , , , , , , , , , PO BOX 540, 534 N. HWY 93, ALAMO, NV, 890010540, US, 7757253774, , 407 N. HWY 93, , ALAMO, NV, 89001, US, 7757253774, , 04/17/2006, 11/04/2016, , , , , SMALLWOOD, BRITTANY, WIN, MANAGER, 7757253644, 341600000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MRS., , , , , , , , , , , , , , , , , , 
1164487930, 2, , <UNAVAIL>, SUNSHINE VALLEY HEALTH CARE-WESLEY J. ROBERTSON M.D. PROF. CORP., , , , , , , SUNSHINE VALLEY PEDIATRICS, 3, , , , , , , , 653 N TOWN CENTER DR, SUITE 106, LAS VEGAS, NV, 891440514, US, 7023633000, 7023633161, 653 N TOWN CENTER DR, SUITE 106, LAS VEGAS, NV, 891440514, US, 7023633000, 7023633161, 04/17/2006, 10/12/2012, , , , , ROBERTSON, WESLEY, J, PRESIDENT, 7023633000, 208000000X, 7487, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 002019564, 05, NV, , 100502879, 05, NV, , 100503771, 05, NV, , 002018144, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , DR., , MD, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1083679526, 2, , <UNAVAIL>, PARKWAY IMAGING CENTER LLC, , , , , , , INSIGHT IMAGING - PARKWAY CENTER, 3, , , , , , , , FILE 57174, , LOS ANGELES, CA, 900747174, US, 9492826000, , 100 N GREEN VALLEY PKWY, STE 130, HENDERSON, NV, 890746391, US, 7029907419, 7029907418, 04/18/2006, 05/01/2008, , , , , DRAZBA, BRIAN, G, SENIOR V.P. & CHIEF ACCOUNTING OFCR, 9492826000, 293D00000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 002702027, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , , , , , , , , , , , , , , , , , 
1376508705, 2, , <UNAVAIL>, CAMPUS PHARMACY IV, , , , , , , , , , , , , , , , 745 WEST MOANA LANE, SUITE 100, RENO, NV, 895094940, US, 7753343030, 7753343039, 745 WEST MOANA LANE, SUITE 100, RENO, NV, 895094940, US, 7753343030, 7753343039, 04/19/2006, 10/03/2007, , , , , GARLAND, KIRK, ALAN, PHARMACIST PHARMACY MANAGER, 7753343030, 183500000X, 14884, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 14884, 01, NV, PHARMACIST STATE LICENSE, 2986668, 01, NV, NCPDP, 3316122, 05, NV, , 2816122, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , RPH, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1407811417, 2, , <UNAVAIL>, LAS VEGAS NEUROSURGERY ORTHOPAEDICS AND REHABILITATION LLP, , , , , , , , , , , , , , , , 501 S RANCHO DR, SUITE I67, LAS VEGAS, NV, 891064862, US, 7022434700, 7022437074, 501 S RANCHO DR, SUITE I67, LAS VEGAS, NV, 891064862, US, 7022434700, 7022437074, 04/20/2006, 01/08/2008, , , , , FERRARIS, ARLEEN, H, CREDENTIALING COORDINATOR, 7022434700, 207R00000X, , , N, 207T00000X, , , N, 207X00000X, , , N, 207XS0117X, , , Y, 208100000X, , , N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MS., , , 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , , 
1891751723, 2, , <UNAVAIL>, DENHAM ORTHOTICS AND FITNESS, , , , , , , , , , , , , , , , 601 WHITNEY RANCH DR, #C-17, HENDERSON, NV, 890142642, US, 7028986000, 7028986080, 601 WHITNEY RANCH DR, #C-17, HENDERSON, NV, 890142642, US, 7028986000, 7028986080, 04/20/2006, 03/17/2015, , , , , DENHAM, DAVID, , PRESIDENT, 7028986000, 222Z00000X, CO003963, DE, N, 224P00000X, CP003298, DE, N, 335E00000X, C15202, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 4385780001, 01, NV, PTAN, 003302256, 05, NV, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , CO, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , , , , , 
1376509182, 2, , <UNAVAIL>, CENTENNIAL HILLS OBGYN ASSOC, , , , , , , , , , , , , , , , 1815 E LAKE MEAD BLVD, STE 314, NORTH LAS VEGAS, NV, 89030, US, 7026490002, 7023992354, 1815 E LAKE MEAD BLVD, STE 314, NORTH LAS VEGAS, NV, 89030, US, 7026490002, 7023992354, 04/21/2006, 07/08/2007, , , , , ABDELSAYED, NADER, Y, PHYSICIAN, 7026490002, 207V00000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , MD, 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , , , , , , 
1740246933, 2, , <UNAVAIL>, RAPPAPORT AND KIP LTD, , , , , , , SOUTHWEST PHYSCIAL THERAPY, 3, , , , , , , , 6630 S MCCARRAN BLVD, A-4, RENO, NV, 895096135, US, 7758282880, 7758282889, 6630 SO MCCARRAN BLVD, A-6, RENO, NV, 890596163, US, 7758282866, 7758282891, 04/25/2006, 07/08/2007, , , , , RAPPAPORT, JAMES, R, CO OWNER OF TIN, 7758282873, 261QP2000X, 1253, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , MD, , , , , , , , , , , , , , , , 
1306802533, 2, , <UNAVAIL>, NEVADA PHYSICAL THERAPY INC, , , , , , , , , , , , , , , , PO BOX 8440, , RENO, NV, 895078940, US, 7757841999, 7757841995, UNR SPROTS MEDICINE COMPLEX, , RENO, NV, 89507, US, 7757841999, 7757841995, 04/25/2006, 11/28/2007, , , , , CUDWORTH, EUGEN, H, OWNER, 7757841999, 225100000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , RPT, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1942267901, 2, , <UNAVAIL>, COMMUNITY MEDICINE INC., , , , , , , , , , , , , , , , 9811 W CHARLESTON BLVD STE 2-770, , LAS VEGAS, NV, 891177528, US, (702) 224-2525, 7029917258, 4415 W FLAMINGO RD, , LAS VEGAS, NV, 891033703, US, 7028626259, 7026850612, 04/26/2006, 09/26/2017, , , , , AFTAB, AMIR, , PRESIDENT, 7028626259, 207R00000X, NV20051140166, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , MD, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1861459646, 2, , <UNAVAIL>, RAGHVENDRA P SINGH DO, , , , , , , , , , , , , , , , 7557 MORNING BROOK DR, , LAS VEGAS, NV, 891312507, US, 7027396800, 7027397800, 7557 MORNING BROOK DR, , LAS VEGAS, NV, 891312507, US, 7027396800, 7027397800, 04/27/2006, 07/08/2007, , , , , SINGH, RAGHVENDRA, P, OWNER, 7027396800, 207Q00000X, 848, NV, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , DO, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
