1902809924, 2, , <UNAVAIL>, THE SALUDA COUNSELING SERVICES CENTER INC., , , , , , , THE SALUDA CENTER, 3, , , , , , , , 2400 W MAIN ST, , ROCK HILL, SC, 297328968, US, 8033276103, 8033285443, 2400 W MAIN ST, , ROCK HILL, SC, 297328968, US, 8033276103, 8033285443, 05/23/2005, 04/20/2008, , , , , JOHNSON, BARBARA, J, OFFICE MANAGER, 8033276103, 101YA0400X, , , N, 101YM0800X, , , Y, 101YP1600X, , , N, 101YP2500X, , , N, 1041C0700X, , , N, 106H00000X, , , N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , =========006, 01, SC, BCBS, =========003, 01, SC, BCBS, =========001, 01, SC, BCBS, =========002, 01, SC, BCBS, =========005, 01, SC, BCBS, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MRS., , , 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , 
1609866912, 2, , <UNAVAIL>, ALLENDALE COUNTY HOSPITAL BOARD, , , , , , , ALLENDALE COUNTY HOSPITAL, 3, , , , , , , , 1787 ALLENDALE FAIRFAX HWY, P. O. BOX 218, FAIRFAX, SC, 298279133, US, 8036323311, 8036323415, 1787 ALLENDALE FAIRFAX HWY, , FAIRFAX, SC, 298279133, US, 8036323311, 8036323415, 10/27/2005, 08/29/2014, , , , , HIATT, MELVIN, K, ADMINISTRATOR, 8036323311, 282N00000X, , , N, 282NC0060X, HTL-041, SC, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 3389, 05, SC, , 100895, 05, SC, , 300958, 05, SC, , =========, 01, SC, BCBS AND COMMERCIAL PAYER, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , Y, ALLENDALE COUNTY HOSPITAL BOARD, <UNAVAIL>, MR., , , , , , , , , , , , , , , , , , 
1700876927, 2, , <UNAVAIL>, PITT STREET PHARMACY INC, , , , , , , , , , , , , , , , 111 PITT ST, , MT PLEASANT, SC, 294645318, US, 8438844051, 8438849117, 111 PITT ST, , MT PLEASANT, SC, 294645318, US, 8438844051, 8438849117, 10/27/2005, 07/08/2007, , , , , RICHARDSON, WALTER, KIM, OWNER / PRESIDENT / PHARMACIST, 8438844051, 183500000X, 4978, SC, X, 333600000X, 3596, SC, X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , MR., , RPH, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1245220300, 2, , <UNAVAIL>, KERSHAW HOSPITAL LLC, , , , , , , , , , , , , , , , PO BOX 7003, , CAMDEN, SC, 290217003, US, 8034324311, , 1315 ROBERTS ST, , CAMDEN, SC, 290203737, US, 8034324311, , 10/28/2005, 06/27/2017, , , , , TURNER, DAVIS, W, VICE PRESIDENT, 6158449800, 282N00000X, HTL-0101, SC, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 369382, 05, SC, , 328735, 05, SC, , 400480, 05, SC, , 420048, 05, SC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , , , , , , , , , , , , , , , , , 
1750372827, 2, , <UNAVAIL>, ALLERGY PARTNERS PA, , , , , , , ALLERGY PARTNERS OF THE MIDLANDS, 3, , , , , , , , PO BOX 2137, , SKYLAND, NC, 287762137, US, 8285752644, 8283502174, 103 MIDLANDS CT, , WEST COLUMBIA, SC, 291693456, US, 8037943581, 8037917286, 10/28/2005, 11/16/2015, , , , , BROWN, DAVID, A, PRESIDENT,  CEO, 8282771300, 207K00000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , =========, 01, , TIN, 6874, 01, SC, MEDICARE PTAN, =========025, 01, SC, TRICARE, =========022, 01, SC, BCBS, GP2655, 05, SC, , =========028, 01, SC, TRICARE, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , MD, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1528058641, 2, , <UNAVAIL>, KERSHAW HEALTH, , , , , , , KERSHAWHEALTH PRIMARY CARE AT ELGIN, 3, , , , , , , , 1315 ROBERTS ST, , CAMDEN, SC, 290203737, US, 8034324311, , 40 PINNACLE PARKWAY, BUILDING 100 SUITE 208, ELGIN, SC, 290458999, US, 8034245165, , 10/28/2005, 06/18/2010, , , , , WEEKS, DONNIE, J, CEO, 8037136227, 207Q00000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , GP2222, 05, SC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , , 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1346231487, 2, , <UNAVAIL>, KERSHAWHEALTH, , , , , , , KERSHAWHEALTH KARESH LONG TERM CARE, 3, , , , , , , , 1315 ROBERTS ST, , CAMDEN, SC, 290203737, US, 8037136376, , 1315 ROBERTS ST, , CAMDEN, SC, 290203737, US, 8037136376, , 10/28/2005, 08/19/2010, , , , , WEEKS, DONNIE, J, CEO, 8037136227, 314000000X, NCF313, SC, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 332258, 05, SC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , , , , , , , , , , , , , , , , , 
1093705121, 2, , <UNAVAIL>, KERSHAW HOSPITAL LLC, , , , , , , KERSHAWHEALTH HOME HEALTH, 3, , , , , , , , 1165 HIGHWAY 1 S, , LUGOFF, SC, 290788966, US, 8034251182, 8034326351, 1165 HIGHWAY 1 S, , LUGOFF, SC, 290788966, US, 8034251182, , 10/28/2005, 06/27/2017, , , , , PAGE, STEPHEN, L., VICE PRESIDENT, 6158449800, 251E00000X, HHA-0321, SC, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 470467, 05, SC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , , , , , , , , , , , , , , , , , 
1679564702, 2, , <UNAVAIL>, KERSHAW HOSPITAL LLC, , , , , , , KERSHAWHEALTH HEALTHCARE PLACE AT BETHUNE, 3, , , , , , , , 1315 ROBERTS ST, , CAMDEN, SC, 290203737, US, 8034324311, 8037136384, 103 SOUTH MAIN STREET, , BETHUNE, SC, 29009, US, 8433346557, 8433346583, 10/28/2005, 10/14/2016, , , , , TURNER, DAVIS, W, VICE PRESIDENT, 6158449800, 261QR1300X, HTL-101, SC, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , RHC535, 05, SC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , , , , , , , , , , , , , , , , , 
1093706970, 2, , <UNAVAIL>, KERSHAW HOSPITAL LLC, , , , , , , KERSHAWHEALTH HOSPICE, 3, , , , , , , , 1165 HIGHWAY 1 S, , LUGOFF, SC, 290788966, US, 8034251916, 8037131650, 1165 HIGHWAY 1 S, , LUGOFF, SC, 290788966, US, 8034251916, , 10/31/2005, 06/27/2017, , , , , PAGE, STEPHEN, L, VICE PRESIDENT, 6158449800, 251G00000X, HPC-0210, SC, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , HSP020, 05, SC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , , , , , , , , , , , , , , , , , 
1003807959, 2, , <UNAVAIL>, CHESTER HMA INC, , , , , , , NEIGHBORS CARE HOME HEALTH, 3, , , , , , , , 173 COLUMBIA ST, , CHESTER, SC, 297062922, US, 8035819416, 8035818915, 1 MEDICAL PARK DR, , CHESTER, SC, 297069769, US, 8035819416, 8035818915, 10/31/2005, 07/08/2007, , , , , PARRY, TIMOTHY, , SR VP AND GENERAL COUNSEL, 2395983176, 251E00000X, HHA-184, SC, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 470636, 05, SC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ESQ, , , , , , , , , , , , , , , , 
1407847213, 2, , <UNAVAIL>, SIMPSONVILLE DENTAL ASSOCIATES PA, , , , , , , , , , , , , , , , PO BOX 799, , SIMPSONVILLE, SC, 296810799, US, 8649633601, 8649632598, 315 W GEORGIA RD, , SIMPSONVILLE, SC, 296812401, US, 8649633601, 8649632598, 11/01/2005, 07/08/2007, , , , , GODWIN, BROOKS, A, DOCTOR PARTNER, 8649633601, 1223G0001X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 1363835, 01, , UNITED CONCORDIA, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , DR., , DMD, 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1699766436, 2, , <UNAVAIL>, CLEMSON NEUROLOGY, , , , , , , , , , , , , , , , 220 KEOWEE TRL, , CLEMSON, SC, 296311448, US, 8646534071, 8646534074, 220 KEOWEE TRL, , CLEMSON, SC, 296311448, US, 8646534071, 8646534074, 11/01/2005, 04/20/2008, , , , , CLARK, REBECCA, S, OFFICE MANAGER, 8646534071, 2084N0400X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , =========, 01, SC, BS OF SC, =========, 01, SC, UNITED HEALTHCARE, GP3805, 05, SC, , =========, 01, SC, TRICARE, =========, 01, SC, BLUE CHOICE, =========, 01, SC, STANDARD TAX ID, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , , , 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1710978549, 2, , <UNAVAIL>, PEE DEE RADIOLOGY GROUP PA, , , , , , , , , , , , , , , , 651 S COIT ST, , FLORENCE, SC, 295015256, US, 8436678304, , 651 S COIT ST, , FLORENCE, SC, 295015256, US, 8436678304, , 11/01/2005, 03/11/2015, , , , , HINDMAN, CAREY, M, PRESIDENT, 8436678304, 174400000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , GP0212, 05, SC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , DR., , M.D., 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1821089434, 2, , <UNAVAIL>, HILTON HEAD SPORTS MEDICINE, , , , , , , , , , , , , , , , PO BOX 23613, , HILTON HEAD ISLAND, SC, 299253613, US, 8436899720, 8436899704, 22 BETHEA DR, , HILTON HEAD ISLAND, SC, 299264702, US, 8436899720, 8436899704, 11/02/2005, 04/20/2008, , , , , ANDERSON, BRIAN, N, PRESIDENT, 8436899720, 207QS0010X, 16696, SC, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 6953, 01, SC, MEDICARE GROUP NUMBER, =========, 01, SC, TAX ID, GP2936, 05, SC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , DR., , MD, 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , , , , , , 
1184615791, 2, , <UNAVAIL>, OCONEE FAMILY PRACTICE, , , , , , , , , , , , , , , , 12016 N RADIO STATION RD, , SENECA, SC, 296781143, US, 8648827225, 8648859192, 12016 N RADIO STATION RD, , SENECA, SC, 296781143, US, 8648827225, 8648859192, 11/02/2005, 10/24/2008, , , , , HANAHAN, JAMES, R, PRESIDENT, 8648827225, 207Q00000X, 7874, SC, Y, 207Q00000X, 3461, SC, N, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 034616, 05, SC, , 078748, 05, SC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , , JR., MD, 193400000X MULTIPLE SINGLE SPECIALTY GROUP, 193400000X MULTIPLE SINGLE SPECIALTY GROUP, , , , , , , , , , , , , , 
1255322806, 2, , <UNAVAIL>, PALMETTO RETINA CENTER LLC, , , , , , , , , , , , , , , , 124 SUNSET COURT, , WEST COLUMBIA, SC, 29169, US, 8039310077, 8039310076, 124 SUNSET COURT, , WEST COLUMBIA, SC, 29169, US, 8039310077, 8039310076, 11/02/2005, 01/20/2015, , , , , WELLS, JOHN, A, MANAGING MEMBER, 8039310077, 207W00000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , GP0623, 05, SC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , DR., III, MD, 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , , , , , , 
1922099522, 2, , <UNAVAIL>, KERSHAW COUNTY MEDICAL CENTER, , , , , , , APEX CARE, 5, , , , , , , , 1165 HIGHWAY 1 S, SUITE 200, LUGOFF, SC, 290788966, US, 8034080225, , 1165 HIGHWAY 1 S, SUITE 200, LUGOFF, SC, 290788966, US, 8034080225, , 11/02/2005, 07/09/2007, , , , , WEEKS, DONNIE, J, CEO, 8037136227, 207R00000X, , , X, 208000000X, , , X, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 203817, 05, SC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , MR., , , 193200000X MULTI-SPECIALTY GROUP, 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , , , , , 
1669463014, 2, , <UNAVAIL>, GREENWOOD GENETIC CENTER LAB, , , , , , , , , , , , , , , , 101 GREGOR MENDEL CIR, , GREENWOOD, SC, 296462316, US, 8649418100, 8649418114, 101 GREGOR MENDEL CIR, , GREENWOOD, SC, 296462316, US, 8649418100, 8649418114, 11/03/2005, 08/16/2017, , , , , RAMAGE, BONNIE, M, ADMINISTRATOR, 8649418163, 291U00000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 480223, 05, SC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MRS., , , , , , , , , , , , , , , , , , 
1720079262, 2, , <UNAVAIL>, COASTAL PROSTHETIC & ORTHOTIC LABORATORY INC, , , , , , , , , , , , , , , , 11871 PLAZA DRIVE, SUITE 6, MURRELLS INLET, SC, 295769351, US, 8436518570, 8436512461, 11871 PLAZA DRIVE, SUITE 6, MURRELLS INLET, SC, 295769351, US, 8436518570, 8436512461, 11/03/2005, 12/28/2010, , , , , VANN, WILLIAM, C, PRESIDENT, 8436518570, 335E00000X, 026218673, SC, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 557506, 05, SC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MR., , CPO, , , , , , , , , , , , , , , , 
1922099126, 2, , <UNAVAIL>, GRAND STRAND UROLOGY, , , , , , , , , , , , , , , , 823 82ND PKWY, , MYRTLE BEACH, SC, 295724607, US, 8434491010, 8434976171, 823 82ND PKWY, , MYRTLE BEACH, SC, 295724607, US, 8434491010, 8434976171, 11/04/2005, 07/08/2007, , , , , RICHARDSON, CHRIS, B, EXECUTIVE DIRECTOR, 8434491010, 174400000X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , GP1418, 05, SC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , MRS., , , 193400000X SINGLE SPECIALTY  GROUP, , , , , , , , , , , , , , , 
1588645709, 2, , <UNAVAIL>, CLARENDON MEMORIAL HOSPITAL, , , , , , , LAKE MARION NURSING FACILITY, 3, , , , , , , , PO BOX 1159, , SUMMERTON, SC, 291481159, US, 8034852317, 8034852708, 1527 URBANA RD, , SUMMERTON, SC, 291481159, US, 8034852317, 8034852708, 11/07/2005, 09/12/2012, , , , , BROWDER, CHRISTIE, H, CONTROLLER LTC, 8034332005, 314000000X, NCF736, SC, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0736NF, 05, SC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MS., , , , , , , , , , , , , , , , , , 
1043291263, 2, , <UNAVAIL>, CLARENDON MEMORIAL HOSPITAL, , , , , , , LAKE MOULTRIE NURSING FACILITY, 3, , , , , , , , PO BOX 1108, , SAINT STEPHEN, SC, 294791108, US, 8435672307, 8465672305, 1038 MCGILL LN, , SAINT STEPHEN, SC, 294793196, US, 8435672307, 8435672305, 11/07/2005, 05/11/2012, , , , , BROWDER, CHRISTIE, H, CONTROLLER LTC, 8034332005, 314000000X, NCF738, SC, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0738NF, 05, SC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MS., , , , , , , , , , , , , , , , , , 
1003897125, 2, , <UNAVAIL>, CLARENDON MEMORIAL HOSPITAL, , , , , , , WINDSOR MANOR NURSING FACILITY, 3, , , , , , , , PO BOX 1230, , SUMMERTON, SC, 291481230, US, 8034782323, 8034782357, 5583 SUMMERTON HWY, , MANNING, SC, 291025217, US, 8034782323, 8034782357, 11/07/2005, 05/11/2012, , , , , BROWDER, CHRISTIE, H, CONTROLLER/LTC, 8034332005, 314000000X, NCF737, SC, Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 0737NF, 05, SC, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MS., , , , , , , , , , , , , , , , , , 
1679554752, 2, , <UNAVAIL>, COASTAL CAROLINA NEPHROLOGY LLC, , , , , , , TRIDENT NEPHROLOGY LLC, 4, , , , , , , , 1938-A CHARLIE HALL BLVD, , CHARLESTON, SC, 294145837, US, 8435549313, 8437445961, 1938-A CHARLIE HALL BLVD, , CHARLESTON, SC, 294145837, US, 8435549313, 8437445961, 11/07/2005, 08/29/2007, , 03/03/2006, 08/29/2007, , STEWART, LISA, R, PARTNER, 8435549313, 207RN0300X, , , Y, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 8172, 01, , MEDICARE GROUP, GP2967, 01, , MEDICAID GROUP, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , N, , , MS., , MD, 193200000X MULTI-SPECIALTY GROUP, , , , , , , , , , , , , , , 
